label,review_text,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,tokens
1,jame chicago hotel one worst hotel ever stay good thing locat downtown forc stay longer receptionist rude snobbi room dirti towel found numer small insect room furthermor gym spa close noth done manag accommod inconveni next time take busi elsewher,93,494,25,11,13,"['jame', 'chicago', 'hotel', 'one', 'worst', 'hotel', 'ever', 'stay', 'good', 'thing', 'locat', 'downtown', 'forc', 'stay', 'longer', 'receptionist', 'rude', 'snobbi', 'room', 'dirti', 'towel', 'found', 'numer', 'small', 'insect', 'room', 'furthermor', 'gym', 'spa', 'close', 'noth', 'done', 'manag', 'accommod', 'inconveni', 'next', 'time', 'take', 'busi', 'elsewher']"
1,decid spend extra money book room monaco websit pictur beauti room view wast cash say least although request room view citi must given worst room place maid servic skip room second day call towel least twice someon final came room food outrag expens even lukewarm two star hotel qualiti,97,509,20,11,9,"['decid', 'spend', 'extra', 'money', 'book', 'room', 'monaco', 'websit', 'pictur', 'beauti', 'room', 'view', 'wast', 'cash', 'say', 'least', 'although', 'request', 'room', 'view', 'citi', 'must', 'given', 'worst', 'room', 'place', 'maid', 'servic', 'skip', 'room', 'second', 'day', 'call', 'towel', 'least', 'twice', 'someon', 'final', 'came', 'room', 'food', 'outrag', 'expens', 'even', 'lukewarm', 'two', 'star', 'hotel', 'qualiti']"
1,sofitel chicago water tower horribl first tip would bad experi call ahead make sure ok check hour concierg would avail arriv find even record reserv much inappropri argu found reserv assur would fine check got dirti room without work wifi tv took call get fresh towel turn heat could sleep comfort next day call get complimentari room servic decent hotel provid free record us even check quick check credit card compani charg alreadi pend wrong amount final left disgust got much better hotel fancyp hotel suit complementari airport shuttl award win prefer member reward club overal servic sofitel rude room unsatisfactori restaur sub par well kept clean futur would never stay wold definit pick reput hotel proven track record like fancyp hotel suit person favorit,233,1292,42,20,27,"['sofitel', 'chicago', 'water', 'tower', 'horribl', 'first', 'tip', 'would', 'bad', 'experi', 'call', 'ahead', 'make', 'sure', 'ok', 'check', 'hour', 'concierg', 'would', 'avail', 'arriv', 'find', 'even', 'record', 'reserv', 'much', 'inappropri', 'argu', 'found', 'reserv', 'assur', 'would', 'fine', 'check', 'got', 'dirti', 'room', 'without', 'work', 'wifi', 'tv', 'took', 'call', 'get', 'fresh', 'towel', 'turn', 'heat', 'could', 'sleep', 'comfort', 'next', 'day', 'call', 'get', 'complimentari', 'room', 'servic', 'decent', 'hotel', 'provid', 'free', 'record', 'us', 'even', 'check', 'quick', 'check', 'credit', 'card', 'compani', 'charg', 'alreadi', 'pend', 'wrong', 'amount', 'final', 'left', 'disgust', 'got', 'much', 'better', 'hotel', 'fancyp', 'hotel', 'suit', 'complementari', 'airport', 'shuttl', 'award', 'win', 'prefer', 'member', 'reward', 'club', 'overal', 'servic', 'sofitel', 'rude', 'room', 'unsatisfactori', 'restaur', 'sub', 'par', 'well', 'kept', 'clean', 'futur', 'would', 'never', 'stay', 'wold', 'definit', 'pick', 'reput', 'hotel', 'proven', 'track', 'record', 'like', 'fancyp', 'hotel', 'suit', 'person', 'favorit']"
1,hotel rate four diamond aaa one would think hilton chicago would almost like stay palac royalti royal thing hotel howev royal nightmar known moment walk wife go becom bigger headach worth first soon arriv check hotel clerk older nineteen twenti red flag start go clerk extrem rude lazi act like chore even get text cell phone bad enough clerk pretti much ignor blatantli stare wife breast even wear anyth could consid skimpi cold wear turtl neck sweater larg fur line coat divert atent sever time final got room key surpris learn one help us luggag clerk said break okay annoy manag easi enough final got third floor suit reserv month look forward rest long trip surpris mention disgust horror alreadi coupl suppos room bed make took almost half hour coupl room front desk wife get straighten appar night clerk bother follow polici taken reserv comput give friend leav print card day clerk could describ chao final given anoth room next floor thank got wife went use bathroom drop luggag bed hear clink sound bent look one bag could hit see empti beer bottl stick bed call back give clerk piec mind heard wife cri wall bathroom sever roach crawl around notic someth els sink almost made us leav sink plain sight use condom far less thrill stomr back downstair demand money back desk manag return ever went talk us take anoth room free charg make troubl room thank clean bug trash disgust item lay around despit lot smaller promis view room decid make due wife went get clean long trip pull laptop use call high speed internet access even bother use dial went least three time fast speed get quick call desk inform person respons internet gone day noth could done moment instead worri went get someth eat onsit din area yet met rude peopl either stare wife chest forgot half order argu seem like forev get everyth found found bland cold even bother tri anyth els final straw got thing found anoth hotel know would hire bunch rude employe bare high school clean room know hotel deserv four diamond unless neg place shut way know run decent hotel,784,4075,73,67,48,"['hotel', 'rate', 'four', 'diamond', 'aaa', 'one', 'would', 'think', 'hilton', 'chicago', 'would', 'almost', 'like', 'stay', 'palac', 'royalti', 'royal', 'thing', 'hotel', 'howev', 'royal', 'nightmar', 'known', 'moment', 'walk', 'wife', 'go', 'becom', 'bigger', 'headach', 'worth', 'first', 'soon', 'arriv', 'check', 'hotel', 'clerk', 'older', 'nineteen', 'twenti', 'red', 'flag', 'start', 'go', 'clerk', 'extrem', 'rude', 'lazi', 'act', 'like', 'chore', 'even', 'get', 'text', 'cell', 'phone', 'bad', 'enough', 'clerk', 'pretti', 'much', 'ignor', 'blatantli', 'stare', 'wife', 'breast', 'even', 'wear', 'anyth', 'could', 'consid', 'skimpi', 'cold', 'wear', 'turtl', 'neck', 'sweater', 'larg', 'fur', 'line', 'coat', 'divert', 'atent', 'sever', 'time', 'final', 'got', 'room', 'key', 'surpris', 'learn', 'one', 'help', 'us', 'luggag', 'clerk', 'said', 'break', 'okay', 'annoy', 'manag', 'easi', 'enough', 'final', 'got', 'third', 'floor', 'suit', 'reserv', 'month', 'look', 'forward', 'rest', 'long', 'trip', 'surpris', 'mention', 'disgust', 'horror', 'alreadi', 'coupl', 'suppos', 'room', 'bed', 'make', 'took', 'almost', 'half', 'hour', 'coupl', 'room', 'front', 'desk', 'wife', 'get', 'straighten', 'appar', 'night', 'clerk', 'bother', 'follow', 'polici', 'taken', 'reserv', 'comput', 'give', 'friend', 'leav', 'print', 'card', 'day', 'clerk', 'could', 'describ', 'chao', 'final', 'given', 'anoth', 'room', 'next', 'floor', 'thank', 'got', 'wife', 'went', 'use', 'bathroom', 'drop', 'luggag', 'bed', 'hear', 'clink', 'sound', 'bent', 'look', 'one', 'bag', 'could', 'hit', 'see', 'empti', 'beer', 'bottl', 'stick', 'bed', 'call', 'back', 'give', 'clerk', 'piec', 'mind', 'heard', 'wife', 'cri', 'wall', 'bathroom', 'sever', 'roach', 'crawl', 'around', 'notic', 'someth', 'els', 'sink', 'almost', 'made', 'us', 'leav', 'sink', 'plain', 'sight', 'use', 'condom', 'far', 'less', 'thrill', 'stomr', 'back', 'downstair', 'demand', 'money', 'back', 'desk', 'manag', 'return', 'ever', 'went', 'talk', 'us', 'take', 'anoth', 'room', 'free', 'charg', 'make', 'troubl', 'room', 'thank', 'clean', 'bug', 'trash', 'disgust', 'item', 'lay', 'around', 'despit', 'lot', 'smaller', 'promis', 'view', 'room', 'decid', 'make', 'due', 'wife', 'went', 'get', 'clean', 'long', 'trip', 'pull', 'laptop', 'use', 'call', 'high', 'speed', 'internet', 'access', 'even', 'bother', 'use', 'dial', 'went', 'least', 'three', 'time', 'fast', 'speed', 'get', 'quick', 'call', 'desk', 'inform', 'person', 'respons', 'internet', 'gone', 'day', 'noth', 'could', 'done', 'moment', 'instead', 'worri', 'went', 'get', 'someth', 'eat', 'onsit', 'din', 'area', 'yet', 'met', 'rude', 'peopl', 'either', 'stare', 'wife', 'chest', 'forgot', 'half', 'order', 'argu', 'seem', 'like', 'forev', 'get', 'everyth', 'found', 'found', 'bland', 'cold', 'even', 'bother', 'tri', 'anyth', 'els', 'final', 'straw', 'got', 'thing', 'found', 'anoth', 'hotel', 'know', 'would', 'hire', 'bunch', 'rude', 'employe', 'bare', 'high', 'school', 'clean', 'room', 'know', 'hotel', 'deserv', 'four', 'diamond', 'unless', 'neg', 'place', 'shut', 'way', 'know', 'run', 'decent', 'hotel']"
1,visit chicago area chose hotel monaco chicago stay one premier luxuri hotel chicago held high expect quickli disappoint reciev problem began soon arriv attend friendli smile suppos symbol kimpton went room discov given paid situat got wors rather apolog error credit card receipt hand blame indescrp room told room reserv paid two month unavail would reciev refund price differ two room could believ top u hotel suppos commit excel could make blunder choic retreat back room pleasantli pleas amen reciev stay beauti hotel chicago loop go expect treat respect profession,210,1133,36,21,19,"['visit', 'chicago', 'area', 'chose', 'hotel', 'monaco', 'chicago', 'stay', 'one', 'premier', 'luxuri', 'hotel', 'chicago', 'held', 'high', 'expect', 'quickli', 'disappoint', 'reciev', 'problem', 'began', 'soon', 'arriv', 'attend', 'friendli', 'smile', 'suppos', 'symbol', 'kimpton', 'went', 'room', 'discov', 'given', 'paid', 'situat', 'got', 'wors', 'rather', 'apolog', 'error', 'credit', 'card', 'receipt', 'hand', 'blame', 'indescrp', 'room', 'told', 'room', 'reserv', 'paid', 'two', 'month', 'unavail', 'would', 'reciev', 'refund', 'price', 'differ', 'two', 'room', 'could', 'believ', 'top', 'u', 'hotel', 'suppos', 'commit', 'excel', 'could', 'make', 'blunder', 'choic', 'retreat', 'back', 'room', 'pleasantli', 'pleas', 'amen', 'reciev', 'stay', 'beauti', 'hotel', 'chicago', 'loop', 'go', 'expect', 'treat', 'respect', 'profession']"
1,wife recent stay hotel monaco chicago experi return hotel market luxuri expect get big bang buck disappoint say least first stay king delux room uncomfort small space use poorli wife could walk around bed time littl space decor seem rather date best qualiti although said room woudl readi wait almost hour past room readi although staff offer complimentari drink apolog seem terribl upset apologet inconveni caus nois night citi horribl even radio room could hear traffic pedestrian street well past midnight hotel would move us differ room felt paid luxuri hotel got motel definit back anytim soon,215,1113,37,28,21,"['wife', 'recent', 'stay', 'hotel', 'monaco', 'chicago', 'experi', 'return', 'hotel', 'market', 'luxuri', 'expect', 'get', 'big', 'bang', 'buck', 'disappoint', 'say', 'least', 'first', 'stay', 'king', 'delux', 'room', 'uncomfort', 'small', 'space', 'use', 'poorli', 'wife', 'could', 'walk', 'around', 'bed', 'time', 'littl', 'space', 'decor', 'seem', 'rather', 'date', 'best', 'qualiti', 'although', 'said', 'room', 'woudl', 'readi', 'wait', 'almost', 'hour', 'past', 'room', 'readi', 'although', 'staff', 'offer', 'complimentari', 'drink', 'apolog', 'seem', 'terribl', 'upset', 'apologet', 'inconveni', 'caus', 'nois', 'night', 'citi', 'horribl', 'even', 'radio', 'room', 'could', 'hear', 'traffic', 'pedestrian', 'street', 'well', 'past', 'midnight', 'hotel', 'would', 'move', 'us', 'differ', 'room', 'felt', 'paid', 'luxuri', 'hotel', 'got', 'motel', 'definit', 'back', 'anytim', 'soon']"
1,famili stay hotel monaco hotel chicago septemb complaint room complain staff gener check ladi desk rude children take littl loud daytim never spoke directli kid way clean crew next morn even knock door open door children still sleep shower thank god husband alreadi confer hotel beauti staff make horribl experi louisiana resid,119,638,26,11,15,"['famili', 'stay', 'hotel', 'monaco', 'hotel', 'chicago', 'septemb', 'complaint', 'room', 'complain', 'staff', 'gener', 'check', 'ladi', 'desk', 'rude', 'children', 'take', 'littl', 'loud', 'daytim', 'never', 'spoke', 'directli', 'kid', 'way', 'clean', 'crew', 'next', 'morn', 'even', 'knock', 'door', 'open', 'door', 'children', 'still', 'sleep', 'shower', 'thank', 'god', 'husband', 'alreadi', 'confer', 'hotel', 'beauti', 'staff', 'make', 'horribl', 'experi', 'louisiana', 'resid']"
1,hotel monaco claim boutiqu chicago luxuri hotel certainli neither luxuri stylish pictur post websit impli guest go stay room amaz view certainli case custom decor might cutesi charm actual quit tacki outdat bathroom musti smell meet cleanli standard hotel claim one top hotel u fool snappi websit select photo hotel live bill disappoint expect anyth run mill experi mere averag hotel,132,739,35,26,12,"['hotel', 'monaco', 'claim', 'boutiqu', 'chicago', 'luxuri', 'hotel', 'certainli', 'neither', 'luxuri', 'stylish', 'pictur', 'post', 'websit', 'impli', 'guest', 'go', 'stay', 'room', 'amaz', 'view', 'certainli', 'case', 'custom', 'decor', 'might', 'cutesi', 'charm', 'actual', 'quit', 'tacki', 'outdat', 'bathroom', 'musti', 'smell', 'meet', 'cleanli', 'standard', 'hotel', 'claim', 'one', 'top', 'hotel', 'u', 'fool', 'snappi', 'websit', 'select', 'photo', 'hotel', 'live', 'bill', 'disappoint', 'expect', 'anyth', 'run', 'mill', 'experi', 'mere', 'averag', 'hotel']"
1,disappoint hotel front desk clerk rude person call took min get phone arriv room bed made last guest towel dirti call front desk made come back twelveth floor new room assign twelveth floor downstair clerk treat though done someth wrong arriv new room found bathroom less clean hair floor toilet shower shower curtain mildew dri toothpast spit mirror allergi start bother immedi upon enter room check filter air condition look like never clean comfort stain carpet look like never saw vacuum wait accept room went dinner prove bad room lettuc salad brown slimmi steak rare ask medium mention tast like rotten meat veggi look like cook week earlier potato shrivel dri top whole experi went turn lamp final room electrocut ambul come get day hospit stay,259,1371,29,32,27,"['disappoint', 'hotel', 'front', 'desk', 'clerk', 'rude', 'person', 'call', 'took', 'min', 'get', 'phone', 'arriv', 'room', 'bed', 'made', 'last', 'guest', 'towel', 'dirti', 'call', 'front', 'desk', 'made', 'come', 'back', 'twelveth', 'floor', 'new', 'room', 'assign', 'twelveth', 'floor', 'downstair', 'clerk', 'treat', 'though', 'done', 'someth', 'wrong', 'arriv', 'new', 'room', 'found', 'bathroom', 'less', 'clean', 'hair', 'floor', 'toilet', 'shower', 'shower', 'curtain', 'mildew', 'dri', 'toothpast', 'spit', 'mirror', 'allergi', 'start', 'bother', 'immedi', 'upon', 'enter', 'room', 'check', 'filter', 'air', 'condition', 'look', 'like', 'never', 'clean', 'comfort', 'stain', 'carpet', 'look', 'like', 'never', 'saw', 'vacuum', 'wait', 'accept', 'room', 'went', 'dinner', 'prove', 'bad', 'room', 'lettuc', 'salad', 'brown', 'slimmi', 'steak', 'rare', 'ask', 'medium', 'mention', 'tast', 'like', 'rotten', 'meat', 'veggi', 'look', 'like', 'cook', 'week', 'earlier', 'potato', 'shrivel', 'dri', 'top', 'whole', 'experi', 'went', 'turn', 'lamp', 'final', 'room', 'electrocut', 'ambul', 'come', 'get', 'day', 'hospit', 'stay']"
1,stay last august truli glad never stay websit great job creat illus room much smaller seem websit thought monaco walk distanc nightclub isnt wireless internet free extrem slow classi hotel isnt pool per night site park way expens guest would recommend hotel anyon,97,507,26,16,13,"['stay', 'last', 'august', 'truli', 'glad', 'never', 'stay', 'websit', 'great', 'job', 'creat', 'illus', 'room', 'much', 'smaller', 'seem', 'websit', 'thought', 'monaco', 'walk', 'distanc', 'nightclub', 'isnt', 'wireless', 'internet', 'free', 'extrem', 'slow', 'classi', 'hotel', 'isnt', 'pool', 'per', 'night', 'site', 'park', 'way', 'expens', 'guest', 'would', 'recommend', 'hotel', 'anyon']"
